849634,occ,,,57682,,Rhamphorhynchus longicaudus,species,95817,subjective synonym of,Rhamphorhynchus muensteri,,species,95812,Tithonian,,152.1,145,Wellnhofer,1975,32121,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Rhamphorhynchus,38476,,,,1,specimens,11.8722,48.918598,"""Exemplar 6""","Compsognathus type, Kelheim (BSP)",,,DE,Bayern,,based on nearby landmark,4,small collection,Exact location is uncertain due to conflicting descritptions and all that can be said is it is probably somwhere in the Riedenburg-Kelheim area.,gp_mid,23.93,32.19,305,DE,,Solnhofen,,,bed,,,,,,,,,,"""limestone""",,,,Y,,,,,,lagoonal/restricted shallow subtidal,,,"macrofossils,mesofossils",,,,,,,,"body,mold/impression,adpression,replaced with calcite",excellent,autochthonous,snapshot,conservation,dispersed,life position,,,occasional,,,supposed presence of dermal armor no longer supported,taxonomic,"bulk,selective quarrying,mechanical,survey of museum collection",,,,,Oberndorfer,1850s,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphorhynchus,,,,longicaudus,,R. Butler,R. Butler,
849635,occ,,,58604,,Rhamphorhynchus longicaudus,species,95817,subjective synonym of,Rhamphorhynchus muensteri,,species,95812,Early Tithonian,,150.8,145,Wellnhofer,1975,32121,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Rhamphorhynchus,38476,,,,1,specimens,11.5,48.916668,BSPG 1959 I 400,"Echinodermata, Zandt, Plattenkalk, Solnhofen Area",,,DE,Bavaria,,based on political unit,minutes,outcrop,,gp_mid,24.14,32.14,305,DE,,Solnhofen Platenkalk,,,formation,Hybonotum,,,,,,,Zandt section,,lime mudstone,,lithified,,Y,,,,,,lagoonal/restricted shallow subtidal,,,macrofossils,,,,,,,,"body,replaced with calcite",excellent,allochthonous,snapshot,,,,,,,,,,general faunal/floral,"selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",,some macrofossils,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphorhynchus,,,,longicaudus,,R. Butler,R. Butler,
849636,occ,,,53034,,Rhamphorhynchus longicaudus,species,95817,subjective synonym of,Rhamphorhynchus muensteri,,species,95812,Early Tithonian,,150.8,145,Wellnhofer,1975,32121,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Rhamphorhynchus,38476,,,,1,specimens,11.203056,48.993889,"""Exemplar 17""","Blumenberg quarry, Eichstätt",,,DE,Bayern,,based on nearby landmark,seconds,outcrop,"quarry on the Blumenberg, just outside city of Eichstätt, 30 km E of Langenaltheim",gp_mid,23.9,32.17,305,DE,,Solnhofen,,,group of beds,Hybonoticeras hybonotum,,,,,,,,,lime mudstone,planar lamination,lithified,,,,,,,,lagoonal/restricted shallow subtidal,,,macrofossils,,,,,,,,"body,adpression,soft parts",excellent,parautochthonous,snapshot,,,life position,,,none,,,,general faunal/floral,"salvage,selective quarrying,mechanical,field collection",,,,,Häberlein,1877,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphorhynchus,,,,longicaudus,,R. Butler,R. Butler,
849637,occ,,,53034,,Rhamphorhynchus cf. longicaudus,species,95817,subjective synonym of,Rhamphorhynchus muensteri,,species,95812,Early Tithonian,,150.8,145,Wellnhofer,1975,32121,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Rhamphorhynchus,38476,,,,1,specimens,11.203056,48.993889,"""Exemplar 20""","Blumenberg quarry, Eichstätt",,,DE,Bayern,,based on nearby landmark,seconds,outcrop,"quarry on the Blumenberg, just outside city of Eichstätt, 30 km E of Langenaltheim",gp_mid,23.9,32.17,305,DE,,Solnhofen,,,group of beds,Hybonoticeras hybonotum,,,,,,,,,lime mudstone,planar lamination,lithified,,,,,,,,lagoonal/restricted shallow subtidal,,,macrofossils,,,,,,,,"body,adpression,soft parts",excellent,parautochthonous,snapshot,,,life position,,,none,,,,general faunal/floral,"salvage,selective quarrying,mechanical,field collection",,,,,Häberlein,1877,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphorhynchus,,,,longicaudus,cf.,R. Butler,R. Butler,
850530,occ,,,94532,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Late Kimmeridgian,,155.7,150.8,Sauvage,1902,32157,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,0.969167,44.498055,,Fumel,,,FR,Aquitaine,Lot-et-Garonne,based on nearby landmark,seconds,local area,environs of Fumel,gp_mid,16.91,26.69,305,FR,,,,,group of beds,Aspidoceras longispinus,,,,,,,"zone with Aspidoceras longispinus and Thracia suprajurensis, also ascribed to Autissiodorensis zone","""cemented marly limestones""","""limestone""",,lithified,muddy,Y,,,,,,offshore ramp,,"""distal ramp"" marine setting",macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,survey of museum collection,,,,,Fourtau & Mommejà,,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Butler,R. Butler,R. Butler
850547,occ,,,35262,,n. gen. Gallodactylus n. sp. canjuersensis,species,163716,,Gallodactylus canjuersensis,,species,163716,Early Tithonian,,150.8,145,Fabre,1976,32158,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Gallodactylus,38492,,,,1,individuals,6.37315,43.705021,"MNHN CNJ-71, partial skeleton",Canjuers-Les Bessons quarry (micronatum biozone),,C. corallestris type site,FR,Provence-Alpes-Côte d'Azur,Var,estimated from map,6,outcrop,"limestone quarry (or quarries) near Bessons, near Aiguine, at border of the ""Petit Plan"" du Canjuers; owned by the Ghirardi family; NW of Draguignan",gp_mid,21.19,26.39,305,FR,,,,,group of beds,mucronatum,,,,,,,"unnamed limestone bed, ""Portlandian"", mucronatum ammonite zone","""very regularly layered lithographic limestone""; ""homogenous…no coarse grains, joint or vesicles are present. They exhibit conchoidal fractures and sharp edges, and are smooth to the touch."" Each bed has three layers: ""a basal lamina…composed of a very pure, fine microbe…an intermediate normal-graded mudstone level…with grain size decreasing from fine-grained carbonate mudstone at the base to very fine-grained carbonate mudstone at the top…a new lamina…of fine micrite carbonate similar to the basal lamina.""",lime mudstone,very fine,,,Y,mudstone,"very fine,fine",,carbonaceous,Y,lagoonal,,"""deposited in an environment of very weak hydrodynamics...an atoll lagoon, at the heart of a reef zone""; ""an obrutionary stagnation deposit""",macrofossils,many,many,,,,,,"body,adpression",good,parautochthonous,snapshot,conservation,,life position,,,none,,none,,taxonomic,"salvage,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",MNHN,,,,"Ghirardi family, MNHN crews","1960s–1970s, 1983–1993, 2010–2011",,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Gallodactylus,n. gen.,,,canjuersensis,n. sp.,R. Butler,R. Butler,R. Butler
850553,occ,,,94534,,Pterodactylus n. sp. suprajurensis,species,156422,nomen dubium,Pterosauria,,unranked clade,38461,Late Kimmeridgian,,155.7,150.8,Sauvage,1873,32159,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,1.615278,50.724998,"Partial coracoid, humerus, two fragmentary wing bones",Boulogne-sur-Mer (general),,Boulonnais,FR,Nord-Pas-de-Calais,Pas-de-Calais,based on nearby landmark,seconds,local area,Collection includes the main Sauvage collection from the area around Boulogne-sur-mer for which no further specific locality data exist.,gp_mid,16.32,32.91,315,FR,,Argiles de Châtillon,,,group of beds,Aulacostephanus autissiodorensis,,,,,,,"Autissiodorensis zone\r\nBoulogne-sur-Mer,\r\nPas-de-Calais, France, Argiles de Châtillon Formation (A. autissiodorensis Sub-Boreal Zone) [Young et al. 2012]\r\nCalled ""Kimmeridge Clay"" in older literature",,not reported,,,,,,,,,,marine indet.,,,macrofossils,,,teeth,postcrania,,,,body,,,,,,,,,,,,,general faunal/floral,"mechanical,field collection,survey of museum collection",BMNH,,,,Dutertre-Delporte,,Most of collection is in the Musée d'Histoire Naturelle de Boulogne.,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterodactylus,,,,suprajurensis,n. sp.,R. Butler,R. Butler,
850559,occ,,,94534,,Rhamphorhynchidae ? indet.,family,38470,,Rhamphorhynchidae,,family,38470,Late Kimmeridgian,,155.7,150.8,Knoll and Bouveur,2001,30134,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,,,,,,,,1.615278,50.724998,"""Thin-walled bones""",Boulogne-sur-Mer (general),,Boulonnais,FR,Nord-Pas-de-Calais,Pas-de-Calais,based on nearby landmark,seconds,local area,Collection includes the main Sauvage collection from the area around Boulogne-sur-mer for which no further specific locality data exist.,gp_mid,16.32,32.91,315,FR,,Argiles de Châtillon,,,group of beds,Aulacostephanus autissiodorensis,,,,,,,"Autissiodorensis zone\r\nBoulogne-sur-Mer,\r\nPas-de-Calais, France, Argiles de Châtillon Formation (A. autissiodorensis Sub-Boreal Zone) [Young et al. 2012]\r\nCalled ""Kimmeridge Clay"" in older literature",,not reported,,,,,,,,,,marine indet.,,,macrofossils,,,teeth,postcrania,,,,body,,,,,,,,,,,,,general faunal/floral,"mechanical,field collection,survey of museum collection",BMNH,,,,Dutertre-Delporte,,Most of collection is in the Musée d'Histoire Naturelle de Boulogne.,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphorhynchidae,?,,,indet.,,R. Butler,R. Butler,
850571,occ,,,94535,,Pterodactylidae ? indet.,unranked clade,38489,invalid subgroup of,Ctenochasmatoidea,,unranked clade,156760,Early Tithonian,,150.8,145,Knoll and Bouveur,2001,30134,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,1.583333,50.869446,"MNHN 2000-8 (cast), mandible","Cran aux Oeufs, Cape Gris-Nez",,,FR,Nord-Pas-de-Calais,Pas-de-Calais,based on nearby landmark,seconds,local area,,gp_mid,16.29,33,315,FR,,Grès de la Crèche inférieurs,,,group of beds,,,,,,,,,,sandstone,,,,,,,,,,marine indet.,,,macrofossils,,,,mandibles,,,,body,medium,,,,,,,,,,,,taxonomic,"surface (float),field collection",MNHN,,,,A. Bouveur,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pterodactylidae,?,,,indet.,,R. Butler,R. Butler,R. Butler
850572,occ,,,94535,,Rhamphorhynchidae ? indet.,family,38470,,Rhamphorhynchidae,,family,38470,Early Tithonian,,150.8,145,Knoll and Bouveur,2001,30134,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,,,,,,1,specimens,1.583333,50.869446,Tooth,"Cran aux Oeufs, Cape Gris-Nez",,,FR,Nord-Pas-de-Calais,Pas-de-Calais,based on nearby landmark,seconds,local area,,gp_mid,16.29,33,315,FR,,Grès de la Crèche inférieurs,,,group of beds,,,,,,,,,,sandstone,,,,,,,,,,marine indet.,,,macrofossils,,,,mandibles,,,,body,medium,,,,,,,,,,,,taxonomic,"surface (float),field collection",MNHN,,,,A. Bouveur,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Rhamphorhynchidae,?,,,indet.,,R. Butler,R. Butler,
850573,occ,,,94535,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Early Tithonian,,150.8,145,Knoll and Bouveur,2001,30134,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,2,specimens,1.583333,50.869446,"Cervical vertebra, wing metacarpal IV","Cran aux Oeufs, Cape Gris-Nez",,,FR,Nord-Pas-de-Calais,Pas-de-Calais,based on nearby landmark,seconds,local area,,gp_mid,16.29,33,315,FR,,Grès de la Crèche inférieurs,,,group of beds,,,,,,,,,,sandstone,,,,,,,,,,marine indet.,,,macrofossils,,,,mandibles,,,,body,medium,,,,,,,,,,,,taxonomic,"surface (float),field collection",MNHN,,,,A. Bouveur,,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Butler,R. Butler,R. Butler
850584,occ,23392,,94537,,cf. Anhangueridae indet.,family,156869,,Anhangueridae,,family,95393,Early Cretaceous,,145,100.5,Rodrigues and Kellner,2010,33805,Chordata,33815,Reptilia,36322,Pterosauria,38461,Anhangueridae,95393,,,,,,2,specimens,-38.5,-12.911111,"BMNH R 8662, R 3221, teeth",Pedra Furada Bay,,,BR,Bahia,,estimated from map,seconds,local area,,gp_mid,3.35,-12.59,201,BR,,,Bahia,,,,,,,,,,"""no exact stratigraphic precedence was recorded by Mawson. Rocks from the Recôncavo Basin, Bahia Supergroup, crop out in those localities. The formations from which the material could have come have all been dated as Lower Cretaceous, based on microfossils (Viana et al., 1971)."" (Rodrigues & Kellner 2010)",,not reported,,,,,,,,,,estuary/bay,,,macrofossils,none,none,,teeth,,,,body,,,,,,,,,,,,,taxonomic,field collection,BMNH,,,,"Allport, Mawson",,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Anhangueridae,cf.,,,indet.,,R. Butler,R. Butler,R. Butler
850588,occ,,,94538,,Pterodactyloidea indet.,suborder,156756,,Pterodactyloidea,,suborder,38479,Middle Cenomanian,,99.6,93.5,Liggett et al.,2005,32160,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,-98.916664,39,"FHSM VP-13998, distal femur",NW Russell County (FHSM),,,US,Kansas,Russell,based on political unit,degrees,small collection,No locality details given,gp_mid,-55.89,44.61,101,US,,Greenhorn Limestone,Colorado,Lincoln Limestone,group of beds,,,,,,,,"Argon/argon sample taken from bed 1 metre below fossil horizon. \r\n""The plesiosaur paddle (FHSM VP-13997) was lying at the unconformable contact between the third (uppermost Graneros Shale) and the fourth (lowermost Lincoln Limestone) units described here."" Remainder of remains in lowermost Lincoln Limestone ",,sandstone,,,,Y,,,,,,marginal marine indet.,,"""Deposition in turbulent waters slightly over 30 m in depth""","macrofossils,mesofossils",none,none,teeth,,,,,body,medium,,,,concentrated,,common,,frequent,,,,taxonomic,"bulk,selective quarrying,surface (in situ),mechanical,sieve,field collection",USNM,,,,M. Everhart,,FHSM: Sternberg Museum of Natural History,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pterodactyloidea,,,,indet.,,R. Butler,R. Butler,R. Butler
850647,occ,,,94549,,Pterodactyloidea indet.,suborder,156756,,Pterodactyloidea,,suborder,38479,Early Tithonian,,150.8,145,Mazin et al.,1997,32165,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,1.316667,44.5,Teeth and isolated bones,Crayssac quarries,,,FR,Midi-Pyrenees,Lot,estimated from map,minutes,local area,Series of quarries in the Crayssac area,gp_mid,17.04,26.66,305,FR,,Cazals,,,group of beds,Gravesia gigas,,,,,,,"""Gigas Zone, Gravesiana horizon""; L3 level","""calcareous mud""",marl,planar lamination,,,Y,,,,,,peritidal,,"""Large carbonitic mudflat in the intratidal to supratidal range""",macrofossils,,,,"teeth,shells",,,,body,good,parautochthonous,,,,,common,,,,,,general faunal/floral,"surface (in situ),field collection",,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pterodactyloidea,,,,indet.,,R. Butler,R. Butler,R. Butler
850674,occ,,,36368,,Pterodactyloidea indet.,suborder,156756,,Pterodactyloidea,,suborder,38479,Early Barremian,,130,125.45,Sánchez-Hernández et al.,2007,32167,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,-0.879661,40.646095,"Teeth, morphotype 2",Cerrada Roya (CRH),,"Teruel, Galve syncline, Cerrada Roya-Mina, Cerrada Roya Mina, La Mina",ES,Aragón,Teruel,estimated from map,6,outcrop,,gp_mid,22.38,26.97,304,ES,,Camarillas,,,group of beds,,Galve,435,bottom to top,,,,5-I is the lower of two sub-units (the other is 5-II).,"""The thickest unit is lithofacies 5, composed of mudstones, sandstones and conglomerates. The sandstones and gravels are found in channels which may be 8 m thick (Diaz et al. 1984).",mudstone,,,,,sandstone,,,,,"""channel""",,"""fluvially dominated channels.. low sinuosity channels with vertical acretion (Diaz et al. 1984)""\r\nunidirectional currents",macrofossils,,,,,,,,body,good,,,,,,,,,,,,taxonomic,field collection,,"all microfossils,some macrofossils",,,Herrero,,"Material is in the J. M. Herrero collection (Galve).\r\n\r\nMudstones contain Unionids, and vertebrate remains, including archosaurs and fish teeth. Channels contain fragments of vertebrates and plant remains, occasionally silicified. It is unclear whether these taxa are present at the Cerrada Roya locality.",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pterodactyloidea,,,,indet.,,R. Butler,R. Butler,R. Butler
850675,occ,,,36368,,Istiodactylidae indet.,family,119321,,Istiodactylidae,,family,119321,Early Barremian,,130,125.45,Sánchez-Hernández et al.,2007,32167,Chordata,33815,Reptilia,36322,Pterosauria,38461,Istiodactylidae,119321,,,,,,,,-0.879661,40.646095,"Teeth, morphotype 4",Cerrada Roya (CRH),,"Teruel, Galve syncline, Cerrada Roya-Mina, Cerrada Roya Mina, La Mina",ES,Aragón,Teruel,estimated from map,6,outcrop,,gp_mid,22.38,26.97,304,ES,,Camarillas,,,group of beds,,Galve,435,bottom to top,,,,5-I is the lower of two sub-units (the other is 5-II).,"""The thickest unit is lithofacies 5, composed of mudstones, sandstones and conglomerates. The sandstones and gravels are found in channels which may be 8 m thick (Diaz et al. 1984).",mudstone,,,,,sandstone,,,,,"""channel""",,"""fluvially dominated channels.. low sinuosity channels with vertical acretion (Diaz et al. 1984)""\r\nunidirectional currents",macrofossils,,,,,,,,body,good,,,,,,,,,,,,taxonomic,field collection,,"all microfossils,some macrofossils",,,Herrero,,"Material is in the J. M. Herrero collection (Galve).\r\n\r\nMudstones contain Unionids, and vertebrate remains, including archosaurs and fish teeth. Channels contain fragments of vertebrates and plant remains, occasionally silicified. It is unclear whether these taxa are present at the Cerrada Roya locality.",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Istiodactylidae,,,,indet.,,R. Butler,R. Butler,
851132,occ,,,94630,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Late Aptian,,122.46,112.03,Hilton et al.,1999,32228,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,-120.833336,40.783333,"Sierra College VRF8, bone fragment",Budden Canyon pterosaur,,,US,California,Shasta,based on political unit,minutes,small collection,Specific locality details not provided in paper,gp_mid,-62.31,48.81,101,US,FED,Budden Canyon,,Chickabally,bed,,,,,,,,,"""calcareous concretion in a mudstone""",mudstone,concretionary,,calcareous,Y,,,,,,shallow subtidal indet.,,,macrofossils,none,none,,limb elements,,,,body,poor,,,,,,,,,,,,taxonomic,field collection,,,,,P. Embree,,Sierra College fossil collection,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Butler,R. Butler,R. Butler
851137,occ,,,94632,,Pteranodontidae ? indet.,unranked clade,156759,,Pteranodontidae,,unranked clade,52933,Campanian,,83.6,72.1,Hilton et al.,1999,32228,Chordata,33815,Reptilia,36322,Pterosauria,38461,Pteranodontidae,52933,,,,,,2,specimens,-121.533333,39.616669,"Sierra College VRF5, 6, metacarpal and ulna","Granite Bay, SC1571 ",,"Butte County pterosaurs and birds, Swan Lake",US,California,Butte,based on political unit,minutes,outcrop,Exact location not released,gp_mid,-82.26,50.11,130,US,,Chico,,,group of beds,,,,,,,,,"""Turbidite beds""","""siliciclastic""",shelly/skeletal,,,Y,,,,,,coastal indet.,,,macrofossils,,,,limb elements,,,,body,,,,,,,,,,,,,taxonomic,"surface (in situ),field collection",,,,,E. Göhre,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodontidae,?,,,indet.,,R. Butler,R. Butler,R. Butler
851145,occ,,,94633,,Pterodactyloidea indet.,suborder,156756,,Pterodactyloidea,,suborder,38479,Late Cenomanian,Turonian,99.6,89.8,Okazaki and Kitamura,1996,32229,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,130.84584,32.737499,"KCM VP 000,120, wing-finger phalanx","upper stream, Amagimi Dam",,,JP,Kumamoto,,stated in text,seconds,small collection,,gp_mid,137.1,37.66,610,JP,,"""Upper""",Mifune,,bed,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,none,none,,limb elements,,,,body,,,,,,,,,,,,,taxonomic,"surface (float),field collection",,,,,Kitamura,29th Oct 1992,KCM: Kumamoto City Museum,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pterodactyloidea,,,,indet.,,R. Butler,R. Butler,R. Butler
851146,occ,,,94635,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-102.25,43.883331,"SDSM 69042, two manual phalanges","Brown Ranch, SDSM V614",,,US,South Dakota,Pennington,based on political unit,minutes,small collection,,gp_mid,-60.43,52.1,101,US,NPS,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,0.74 m below the base of the 2nd bentonite stringer,,"""shale""",,,,,,,,,,deep-water indet.,,,macrofossils,,,,limb elements,,,,body,,,,,,,,,,,,,taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,R. Butler
851154,occ,,,94636,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-103.449997,43.666668,"SDSM 51141, proximal right femur",Hesperornis locality SDSM V8121,,,US,South Dakota,Custer,based on political unit,minutes,small collection,,gp_mid,-61.87,52.24,101,US,,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,,,"""shale""",,,,Y,,,,,,deep-water indet.,,,macrofossils,none,none,,limb elements,,,,body,,,,,,,,,,,,,taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,
851155,occ,,,94637,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-103.449997,43.216667,"SDSM 69041, two humeri. ","Henderson Ranch, SDSM V491",,,US,South Dakota,Fall River,based on political unit,minutes,small collection,,gp_mid,-62.15,51.82,101,US,,Pierre Shale,Montana,Gammon Ferruginous,bed,,,,,,,,"""7.0 metres below Ardmore succession""",,"""shale""",,,,Y,,,,,,deep-water indet.,,,macrofossils,,,,limb elements,,,,body,,,,,,,,,,,,,taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,R. Butler
851156,occ,,,94638,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-103.449997,43.216667,"SDSM 45719, partial skeleton","Slurp Flats, SDSM V926",,,US,South Dakota,Fall River,based on political unit,minutes,small collection,,gp_mid,-62.15,51.82,101,US,,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,0.61-0.91 m above the Ardmore succession,,"""shale""",,,,Y,,,,,,deep-water indet.,,,macrofossils,,some,,partial skeletons,,,,body,,,,,,,,,,,,,taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,R. Butler
851158,occ,,,94639,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,2,specimens,-103.449997,43.216667,"SDSM 56224, partial skull and wing fragments. SDSM 56225, wing fragments","Whitley's Wash, SDSM V938",,,US,South Dakota,Fall River,based on political unit,minutes,small collection,,gp_mid,-62.15,51.82,101,US,,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,"""near the second bentonite stringer""",,"""shale""",,,,Y,,,,,,deep-water indet.,,,macrofossils,,some,,"partial skeletons,limb elements",,,,body,,,,,,,,,,,,,taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,
851188,occ,,,94640,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-103.311699,43.412701,"SDSM 69044, metacarpal IV","Conger Ranch, SDSM V8947",,,US,South Dakota,Fall River,stated in text,4,small collection,"converted from T/R (NW 1/4, sec. 29, T. 7S, R. 7E)",gp_mid,-61.88,51.97,101,US,,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,,,"""shale""",concretionary,,,,,,,,,deep-water indet.,,,macrofossils,,,,limb elements,,,,body,,,,,,,,,,,,"one skeleton, associated but disarticulated",taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,
851189,occ,,,94641,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-103.311699,43.412701,"SDSM 69046, two wing elements","Conger Ranch, SDSM V8948",,,US,South Dakota,Fall River,stated in text,4,small collection,"converted from T/R (NW 1/4, sec. 29, T. 7S, R. 7E)",gp_mid,-61.88,51.97,101,US,,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,1.83 below the bentonite couplet,,"""shale""",,,,,,,,,,deep-water indet.,,,macrofossils,,,,limb elements,,,,body,,,,,,,,,,,,"one skeleton, associated but disarticulated",taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,
851200,occ,,,94643,,Pteranodon longiceps,species,52932,,Pteranodon longiceps,,species,52932,Early Campanian,,83.5,70.6,Hargrave,2007,32230,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Pteranodon,38502,,,,1,specimens,-103.311699,43.412701,"SDSM 69045, partial wing","Conger Ranch, SDSM V8949",,,US,South Dakota,Fall River,stated in text,4,small collection,"converted from T/R (NW 1/4, sec. 29, T. 7S, R. 7E)",gp_mid,-61.88,51.97,101,US,,Pierre Shale,Montana,Gammon Ferruginous,bed,,,,,,,,0.61 m below the Ardmore succession,,"""shale""",concretionary,,,,,,,,,deep-water indet.,,,macrofossils,,,,limb elements,,,,body,,,,,,,,,,,,"one skeleton, associated but disarticulated",taphonomic,survey of museum collection,SDSM,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Pteranodon,,,,longiceps,,R. Butler,R. Butler,
